,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
1538,Bernardo Bertolucci,Robert De Niro,Gérard Depardieu,Dominique Sanda,Drama History,1900,Robert De Niro Gérard Depardieu Dominique Sanda Bernardo Bertolucci Drama History
1539,Sidney Lumet,Peter Finch,Faye Dunaway,William Holden,Drama,network,Peter Finch Faye Dunaway William Holden Sidney Lumet Drama
1540,George Lucas,Mark Hamill,Harrison Ford,Carrie Fisher,Adventure Action Science Fiction,star wars,Mark Hamill Harrison Ford Carrie Fisher George Lucas Adventure Action Science Fiction
1541,Tulio Demicheli,Andrés García,Rossy Mendoza,George Hilton,Thriller,the call of sex,Andrés García Rossy Mendoza George Hilton Tulio Demicheli Thriller
1542,Jesús Franco,Muriel Montossé,Ada Tauler,Karine Gambier,Crime Drama,call of the blonde goddess,Muriel Montossé Ada Tauler Karine Gambier Jesús Franco Crime Drama
1543,François Leterrier,Sylvia Kristel,Umberto Orsini,Jean-Pierre Bouvier,Drama Romance,emmanuelle 3,Sylvia Kristel Umberto Orsini Jean-Pierre Bouvier François Leterrier Drama Romance
1544,Steven Spielberg,Richard Dreyfuss,François Truffaut,Teri Garr,Science Fiction Drama,close encounters of the third kind,Richard Dreyfuss François Truffaut Teri Garr Steven Spielberg Science Fiction Drama
1545,Dario Argento,Jessica Harper,Stefania Casini,Flavio Bucci,Horror,suspiria,Jessica Harper Stefania Casini Flavio Bucci Dario Argento Horror
1546,Wolfgang Reitherman,Sterling Holloway,John Fiedler,Junius Matthews,Animation Family,the many adventures of winnie the pooh,Sterling Holloway John Fiedler Junius Matthews Wolfgang Reitherman Animation Family
1547,John Badham,John Travolta,Karen Lynn Gorney,Barry Miller,Drama Music Romance,saturday night fever,John Travolta Karen Lynn Gorney Barry Miller John Badham Drama Music Romance
1548,Michael Anderson,Richard Harris,Charlotte Rampling,Will Sampson,Adventure Horror Thriller,orca,Richard Harris Charlotte Rampling Will Sampson Michael Anderson Adventure Horror Thriller
1549,Wolfgang Reitherman,Bob Newhart,Eva Gabor,Geraldine Page,Fantasy Family Animation Adventure,the rescuers,Bob Newhart Eva Gabor Geraldine Page Wolfgang Reitherman Fantasy Family Animation Adventure
1550,John Boorman,Linda Blair,Louise Fletcher,Max von Sydow,Drama Horror Thriller,exorcist ii: the heretic,Linda Blair Louise Fletcher Max von Sydow John Boorman Drama Horror Thriller
1551,Richard Attenborough,Dirk Bogarde,James Caan,Michael Caine,Drama History War,a bridge too far,Dirk Bogarde James Caan Michael Caine Richard Attenborough Drama History War
1552,Lewis Gilbert,Roger Moore,Barbara Bach,Curd Jürgens,Adventure Action Thriller,the spy who loved me,Roger Moore Barbara Bach Curd Jürgens Lewis Gilbert Adventure Action Thriller
1553,Pier Giuseppe Murgia,Lara Wendel,Éva Ionesco,Martin Loeb,Drama,playing with love,Lara Wendel Éva Ionesco Martin Loeb Pier Giuseppe Murgia Drama
1554,Kenneth Johnson,Bill Bixby,Lou Ferrigno,Susan Sullivan,Action Adventure Drama,the incredible hulk,Bill Bixby Lou Ferrigno Susan Sullivan Kenneth Johnson Action Adventure Drama
1555,Wes Craven,Martin Speer,Russ Grieve,John Steadman,Horror Thriller,the hills have eyes,Martin Speer Russ Grieve John Steadman Wes Craven Horror Thriller
1556,Woody Allen,Woody Allen,Diane Keaton,Tony Roberts,Comedy Drama Romance,annie hall,Woody Allen Diane Keaton Tony Roberts Woody Allen Comedy Drama Romance
1557,Hal Needham,Burt Reynolds,Sally Field,Jerry Reed,Action Adventure Comedy,smokey and the bandit,Burt Reynolds Sally Field Jerry Reed Hal Needham Action Adventure Comedy
1558,Luis Buñuel,Fernando Rey,Carole Bouquet,Ángela Molina,Comedy Drama Romance,that obscure object of desire,Fernando Rey Carole Bouquet Ángela Molina Luis Buñuel Comedy Drama Romance
1559,Jerry Jameson,Jack Lemmon,Lee Grant,Brenda Vaccaro,Action Adventure Drama Thriller,airport '77,Jack Lemmon Lee Grant Brenda Vaccaro Jerry Jameson Action Adventure Drama Thriller
1560,Kōji Wakamatsu,Ami Takatori,Rie Nakano,Kayoko Sugi,,oppressive torture,Ami Takatori Rie Nakano Kayoko Sugi Kōji Wakamatsu 
1561,Randal Kleiser,John Travolta,Olivia Newton-John,Stockard Channing,Romance Comedy,grease,John Travolta Olivia Newton-John Stockard Channing Randal Kleiser Romance Comedy
1562,John Carpenter,Donald Pleasence,Jamie Lee Curtis,Nancy Kyes,Horror Thriller,halloween,Donald Pleasence Jamie Lee Curtis Nancy Kyes John Carpenter Horror Thriller
1563,Richard Donner,Christopher Reeve,Marlon Brando,Gene Hackman,Science Fiction Action Adventure,superman,Christopher Reeve Marlon Brando Gene Hackman Richard Donner Science Fiction Action Adventure
1564,Joe Dante,Bradford Dillman,Heather Menzies,Kevin McCarthy,Horror Comedy Science Fiction,piranha,Bradford Dillman Heather Menzies Kevin McCarthy Joe Dante Horror Comedy Science Fiction
1565,Meir Zarchi,Camille Keaton,Eron Tabor,Richard Pace,Horror Thriller,day of the woman,Camille Keaton Eron Tabor Richard Pace Meir Zarchi Horror Thriller
1566,Ralph Bakshi,Christopher Guard,William Squire,Michael Scholes,Adventure Animation Fantasy,the lord of the rings,Christopher Guard William Squire Michael Scholes Ralph Bakshi Adventure Animation Fantasy
1567,John Landis,John Belushi,Tim Matheson,John Vernon,Comedy,animal house,John Belushi Tim Matheson John Vernon John Landis Comedy
1568,Michael Cimino,Robert De Niro,Christopher Walken,John Cazale,Drama War,the deer hunter,Robert De Niro Christopher Walken John Cazale Michael Cimino Drama War
1569,George A. Romero,David Emge,Ken Foree,Scott H. Reiniger,Horror,dawn of the dead,David Emge Ken Foree Scott H. Reiniger George A. Romero Horror
1570,Francesc Bellmunt,Juanjo Puigcorbé,Alicia Orozco,Ricard Borràs,Comedy,l'orgia,Juanjo Puigcorbé Alicia Orozco Ricard Borràs Francesc Bellmunt Comedy
1571,Robert Clouse,Bruce Lee,Gig Young,Dean Jagger,Drama Action Thriller,game of death,Bruce Lee Gig Young Dean Jagger Robert Clouse Drama Action Thriller
1572,Jeannot Szwarc,Roy Scheider,Lorraine Gary,Murray Hamilton,Horror Thriller,jaws 2,Roy Scheider Lorraine Gary Murray Hamilton Jeannot Szwarc Horror Thriller
1573,E.W. Swackhamer,Nicholas Hammond,David White,Michael Pataki,Science Fiction Action Crime TV Movie,spider-man,Nicholas Hammond David White Michael Pataki E.W. Swackhamer Science Fiction Action Crime TV Movie
1574,Yuen Woo-ping,Jackie Chan,Yuen Siu-Tien,Hwang Jang-Lee,Action Comedy,drunken master,Jackie Chan Yuen Siu-Tien Hwang Jang-Lee Yuen Woo-ping Action Comedy
1575,Joe D'Amato,Laura Gemser,Ely Galleani,Gabriele Tinti,Drama,emanuelle and the white slave trade,Laura Gemser Ely Galleani Gabriele Tinti Joe D'Amato Drama
1576,Sam Peckinpah,Kris Kristofferson,Ali MacGraw,Ernest Borgnine,Action Comedy,convoy,Kris Kristofferson Ali MacGraw Ernest Borgnine Sam Peckinpah Action Comedy
1577,Louis Malle,Brooke Shields,Keith Carradine,Susan Sarandon,Drama,pretty baby,Brooke Shields Keith Carradine Susan Sarandon Louis Malle Drama
1578,John Guillermin,Peter Ustinov,Mia Farrow,Simon MacCorkindale,Mystery,death on the nile,Peter Ustinov Mia Farrow Simon MacCorkindale John Guillermin Mystery
1579,Philip Kaufman,Donald Sutherland,Brooke Adams,Jeff Goldblum,Horror Mystery Science Fiction,invasion of the body snatchers,Donald Sutherland Brooke Adams Jeff Goldblum Philip Kaufman Horror Mystery Science Fiction
1580,Erwin C. Dietrich,Brigitte Lahaie,Nadine Pascal,Anne Libert,Comedy,six swedish girls in a boarding school,Brigitte Lahaie Nadine Pascal Anne Libert Erwin C. Dietrich Comedy
1581,Ridley Scott,Sigourney Weaver,Tom Skerritt,Veronica Cartwright,Horror Science Fiction,alien,Sigourney Weaver Tom Skerritt Veronica Cartwright Ridley Scott Horror Science Fiction
1582,Sylvester Stallone,Sylvester Stallone,Talia Shire,Burt Young,Drama,rocky ii,Sylvester Stallone Talia Shire Burt Young Sylvester Stallone Drama
1583,Tinto Brass,Malcolm McDowell,Teresa Ann Savoy,Guido Mannari,Drama History Romance,caligula,Malcolm McDowell Teresa Ann Savoy Guido Mannari Tinto Brass Drama History Romance
1584,Francis Ford Coppola,Marlon Brando,Robert Duvall,Martin Sheen,Drama War,apocalypse now,Marlon Brando Robert Duvall Martin Sheen Francis Ford Coppola Drama War
1585,Peter Sykes,Brian Deacon,Rivka Neuman,Alexander Scourby,Drama History,jesus,Brian Deacon Rivka Neuman Alexander Scourby Peter Sykes Drama History
1586,George Miller,Mel Gibson,Joanne Samuel,Hugh Keays-Byrne,Adventure Action Thriller Science Fiction,mad max,Mel Gibson Joanne Samuel Hugh Keays-Byrne George Miller Adventure Action Thriller Science Fiction
1587,Delbert Mann,Richard Thomas,Ernest Borgnine,Donald Pleasence,War Drama TV Movie,all quiet on the western front,Richard Thomas Ernest Borgnine Donald Pleasence Delbert Mann War Drama TV Movie
1588,Lewis Gilbert,Roger Moore,Lois Chiles,Michael Lonsdale,Action Adventure Thriller Science Fiction,moonraker,Roger Moore Lois Chiles Michael Lonsdale Lewis Gilbert Action Adventure Thriller Science Fiction
1589,Walter Hill,Michael Beck,James Remar,David Patrick Kelly,Action Thriller,the warriors,Michael Beck James Remar David Patrick Kelly Walter Hill Action Thriller
1590,Blake Edwards,Dudley Moore,Julie Andrews,Bo Derek,Comedy Romance,10,Dudley Moore Julie Andrews Bo Derek Blake Edwards Comedy Romance
1591,Don Siegel,Clint Eastwood,Patrick McGoohan,Roberts Blossom,Drama Thriller,escape from alcatraz,Clint Eastwood Patrick McGoohan Roberts Blossom Don Siegel Drama Thriller
1592,Robert Wise,William Shatner,Leonard Nimoy,DeForest Kelley,Science Fiction Adventure Mystery,star trek: the motion picture,William Shatner Leonard Nimoy DeForest Kelley Robert Wise Science Fiction Adventure Mystery
1593,Terry Jones,Graham Chapman,John Cleese,Terry Gilliam,Comedy,life of brian,Graham Chapman John Cleese Terry Gilliam Terry Jones Comedy
1594,Volker Schlöndorff,Mario Adorf,Angela Winkler,David Bennent,Drama History War,the tin drum,Mario Adorf Angela Winkler David Bennent Volker Schlöndorff Drama History War
1595,Andrei Tarkovsky,Aleksandr Kaydanovskiy,Anatoliy Solonitsyn,Nikolay Grinko,Science Fiction Drama,stalker,Aleksandr Kaydanovskiy Anatoliy Solonitsyn Nikolay Grinko Andrei Tarkovsky Science Fiction Drama
1596,Hayao Miyazaki,Yasuo Yamada,Kiyoshi Kobayashi,Eiko Masuyama,Family Animation Adventure Comedy Crime,lupin the third: the castle of cagliostro,Yasuo Yamada Kiyoshi Kobayashi Eiko Masuyama Hayao Miyazaki Family Animation Adventure Comedy Crime
1597,Philip Kaufman,Ken Wahl,John Friedrich,Karen Allen,Drama,the wanderers,Ken Wahl John Friedrich Karen Allen Philip Kaufman Drama
1598,John Carpenter,Kurt Russell,Shelley Winters,Bing Russell,Drama Music TV Movie,elvis,Kurt Russell Shelley Winters Bing Russell John Carpenter Drama Music TV Movie
1599,Stuart Rosenberg,James Brolin,Margot Kidder,Rod Steiger,Horror,the amityville horror,James Brolin Margot Kidder Rod Steiger Stuart Rosenberg Horror
1600,Renato Polselli,Isarco Ravaioli,Mirella Rossi,Dino Strano,Drama,oscenità,Isarco Ravaioli Mirella Rossi Dino Strano Renato Polselli Drama
1601,Stanley Kubrick,Jack Nicholson,Shelley Duvall,Danny Lloyd,Horror Thriller,the shining,Jack Nicholson Shelley Duvall Danny Lloyd Stanley Kubrick Horror Thriller
1602,Sean S. Cunningham,Betsy Palmer,Adrienne King,Harry Crosby,Horror,friday the 13th,Betsy Palmer Adrienne King Harry Crosby Sean S. Cunningham Horror
1603,Erwin C. Dietrich,Brigitte Lahaie,Nadine Pascal,France Lomay,Comedy,six swedish girls at a pump,Brigitte Lahaie Nadine Pascal France Lomay Erwin C. Dietrich Comedy
1604,Rocky Man,Jerry Chan,Philip Cheung,Marty Chui,Action,blood of the dragon peril,Jerry Chan Philip Cheung Marty Chui Rocky Man Action
1605,Jerry Zucker,Robert Hays,Julie Hagerty,Leslie Nielsen,Comedy,airplane!,Robert Hays Julie Hagerty Leslie Nielsen Jerry Zucker Comedy
1606,Jamie Uys,Marius Weyers,Sandra Prinsloo,N!xau,Action Comedy,the gods must be crazy,Marius Weyers Sandra Prinsloo N!xau Jamie Uys Action Comedy
1607,Irvin Kershner,Mark Hamill,Harrison Ford,Carrie Fisher,Adventure Action Science Fiction,the empire strikes back,Mark Hamill Harrison Ford Carrie Fisher Irvin Kershner Adventure Action Science Fiction
1608,Randal Kleiser,Brooke Shields,Christopher Atkins,Leo McKern,Romance Adventure,the blue lagoon,Brooke Shields Christopher Atkins Leo McKern Randal Kleiser Romance Adventure
1609,Shōgorō Nishimura,Junko Mabuki,Yuki Yoshizawa,Shu Wada,Thriller,hell of roses,Junko Mabuki Yuki Yoshizawa Shu Wada Shōgorō Nishimura Thriller
1610,Ruggero Deodato,Robert Kerman,Francesca Ciardi,Perry Pirkanen,Horror,cannibal holocaust,Robert Kerman Francesca Ciardi Perry Pirkanen Ruggero Deodato Horror
1611,Paul Lynch,Leslie Nielsen,Jamie Lee Curtis,Casey Stevens,Horror Mystery Thriller,prom night,Leslie Nielsen Jamie Lee Curtis Casey Stevens Paul Lynch Horror Mystery Thriller
1612,John Landis,Dan Aykroyd,John Belushi,James Brown,Music Comedy Action Crime,the blues brothers,Dan Aykroyd John Belushi James Brown John Landis Music Comedy Action Crime
1613,Don Taylor,Kirk Douglas,Martin Sheen,Katharine Ross,War Action Science Fiction,the final countdown,Kirk Douglas Martin Sheen Katharine Ross Don Taylor War Action Science Fiction
1614,Mamoru Watanabe,Reiko Natsu,Kayoko Sugi,Mariko Nishi,,hentai sex: watakushi torokeru,Reiko Natsu Kayoko Sugi Mariko Nishi Mamoru Watanabe 
1615,Edoardo Mulargia,Anthony Steffen,Ajita Wilson,Cristina Lay,Drama Action Adventure,hotel paradise,Anthony Steffen Ajita Wilson Cristina Lay Edoardo Mulargia Drama Action Adventure
1616,Richard Lester,Gene Hackman,Christopher Reeve,Ned Beatty,Science Fiction Action Adventure,superman ii,Gene Hackman Christopher Reeve Ned Beatty Richard Lester Science Fiction Action Adventure
1617,John Carpenter,Adrienne Barbeau,Jamie Lee Curtis,Hal Holbrook,Horror,the fog,Adrienne Barbeau Jamie Lee Curtis Hal Holbrook John Carpenter Horror
1618,Martin Scorsese,Robert De Niro,Joe Pesci,Cathy Moriarty,Drama History,raging bull,Robert De Niro Joe Pesci Cathy Moriarty Martin Scorsese Drama History
1619,Roberto Mauri,Carmen Russo,Cintia Lodetti,Vassili Karis,Crime Action,the porno killers,Carmen Russo Cintia Lodetti Vassili Karis Roberto Mauri Crime Action
1620,Hidehiro Ito,Junko Mabuki,Yumi Hayakawa,Rika Takahara,Drama,secretary rope discipline,Junko Mabuki Yumi Hayakawa Rika Takahara Hidehiro Ito Drama
1621,David Cardoso,David Cardoso,Patrícia Scalvi,Matilde Mastrangi,Drama,porno,David Cardoso Patrícia Scalvi Matilde Mastrangi David Cardoso Drama
1622,Sam Raimi,Bruce Campbell,Ellen Sandweiss,Richard DeManincor,Horror,the evil dead,Bruce Campbell Ellen Sandweiss Richard DeManincor Sam Raimi Horror
1623,Katsuhiko Fujii,Junko Mabuki,Asami Ogawa,Miki Yamaji,,office lady rope slave,Junko Mabuki Asami Ogawa Miki Yamaji Katsuhiko Fujii 
1624,Kichitaro Negishi,Yuki Kazamatsuri,Eri Kanuma,Ayako Ota,Drama,female teacher: dirty afternoon,Yuki Kazamatsuri Eri Kanuma Ayako Ota Kichitaro Negishi Drama
1625,Steven Spielberg,Harrison Ford,Karen Allen,Paul Freeman,Adventure Action,raiders of the lost ark,Harrison Ford Karen Allen Paul Freeman Steven Spielberg Adventure Action
1626,Toshiharu Ikeda,Jun Izumi,Masahiko Abe,Kyoko Ito,Drama,angel guts: red porno,Jun Izumi Masahiko Abe Kyoko Ito Toshiharu Ikeda Drama
1627,Ted Berman,Mickey Rooney,Kurt Russell,Pearl Bailey,Adventure Animation Drama Family,the fox and the hound,Mickey Rooney Kurt Russell Pearl Bailey Ted Berman Adventure Animation Drama Family
1628,George Miller,Mel Gibson,Bruce Spence,Michael Preston,Adventure Action Thriller Science Fiction,mad max 2,Mel Gibson Bruce Spence Michael Preston George Miller Adventure Action Thriller Science Fiction
1629,Alan Myerson,Sylvia Kristel,Howard Hesseman,Eric Brown,Comedy Romance,private lessons,Sylvia Kristel Howard Hesseman Eric Brown Alan Myerson Comedy Romance
1630,Byron Quisenberry,Pepper Martin,Hank Worden,Ethan Wayne,Horror Mystery,scream,Pepper Martin Hank Worden Ethan Wayne Byron Quisenberry Horror Mystery
1631,John Landis,David Naughton,Jenny Agutter,Griffin Dunne,Horror Comedy,an american werewolf in london,David Naughton Jenny Agutter Griffin Dunne John Landis Horror Comedy
1632,Steve Miner,Amy Steel,John Furey,Adrienne King,Horror Thriller,friday the 13th part 2,Amy Steel John Furey Adrienne King Steve Miner Horror Thriller
1633,Mel Brooks,Mel Brooks,Dom DeLuise,Madeline Kahn,Comedy,history of the world: part i,Mel Brooks Dom DeLuise Madeline Kahn Mel Brooks Comedy
1634,Franco Zeffirelli,Brooke Shields,Martin Hewitt,Shirley Knight,Romance Drama,endless love,Brooke Shields Martin Hewitt Shirley Knight Franco Zeffirelli Romance Drama
1635,Gerald Potterton,Rodger Bumpass,Jackie Burroughs,Joe Flaherty,Animation Science Fiction Adventure Fantasy Music,heavy metal,Rodger Bumpass Jackie Burroughs Joe Flaherty Gerald Potterton Animation Science Fiction Adventure Fantasy Music
1636,Andrzej Żuławski,Isabelle Adjani,Sam Neill,Margit Carstensen,Horror,possession,Isabelle Adjani Sam Neill Margit Carstensen Andrzej Żuławski Horror
1637,Rick Rosenthal,Jamie Lee Curtis,Donald Pleasence,Charles Cyphers,Horror,halloween ii,Jamie Lee Curtis Donald Pleasence Charles Cyphers Rick Rosenthal Horror
1638,John Boorman,Nigel Terry,Helen Mirren,Nicholas Clay,Adventure Fantasy,excalibur,Nigel Terry Helen Mirren Nicholas Clay John Boorman Adventure Fantasy
1639,Wolfgang Petersen,Jürgen Prochnow,Herbert Grönemeyer,Klaus Wennemann,Drama History War,das boot,Jürgen Prochnow Herbert Grönemeyer Klaus Wennemann Wolfgang Petersen Drama History War
1640,Yōichi Higashi,Yūko Tanaka,Morio Kazama,Masahiko Tsugawa,Drama,the rape,Yūko Tanaka Morio Kazama Masahiko Tsugawa Yōichi Higashi Drama
1641,Sylvester Stallone,Sylvester Stallone,Talia Shire,Burt Young,Drama,rocky iii,Sylvester Stallone Talia Shire Burt Young Sylvester Stallone Drama
1642,Ridley Scott,Harrison Ford,Rutger Hauer,Sean Young,Science Fiction Drama Thriller,blade runner,Harrison Ford Rutger Hauer Sean Young Ridley Scott Science Fiction Drama Thriller
1643,John Carpenter,Kurt Russell,Keith David,Wilford Brimley,Horror Mystery Science Fiction,the thing,Kurt Russell Keith David Wilford Brimley John Carpenter Horror Mystery Science Fiction
1644,Ted Kotcheff,Sylvester Stallone,Charles A. Tamburro,Bill McKinney,Action Adventure Thriller War,first blood,Sylvester Stallone Charles A. Tamburro Bill McKinney Ted Kotcheff Action Adventure Thriller War
1645,Steven Spielberg,Henry Thomas,Drew Barrymore,Robert MacNaughton,Science Fiction Adventure Family Fantasy,e.t. the extra-terrestrial,Henry Thomas Drew Barrymore Robert MacNaughton Steven Spielberg Science Fiction Adventure Family Fantasy
1646,Mamoru Watanabe,Kazumi Kawai,Kayoko Sugi,Tamami Kyô,Drama Crime,lusty discipline in uniform,Kazumi Kawai Kayoko Sugi Tamami Kyô Mamoru Watanabe Drama Crime
1647,John Milius,Arnold Schwarzenegger,James Earl Jones,Max von Sydow,Adventure Fantasy Action,conan the barbarian,Arnold Schwarzenegger James Earl Jones Max von Sydow John Milius Adventure Fantasy Action
1648,Genji Nakamura,Jun Miho,Rumi Kagawa,Miyuki Oka,,porno document: toruko tokkyû bin,Jun Miho Rumi Kagawa Miyuki Oka Genji Nakamura 
1649,Steve Miner,Dana Kimmell,Rachel Howard,Richard Brooker,Horror,friday the 13th part iii,Dana Kimmell Rachel Howard Richard Brooker Steve Miner Horror
