,director_name,actor_1_name,actor_2_name,actor_3_name,genres,movie_title,comb
1298,Samuel Fuller,Constance Towers,Michael Dante,Anthony Eisley,Crime Drama,the naked kiss,Constance Towers Michael Dante Anthony Eisley Samuel Fuller Crime Drama
1299,Blake Edwards,Peter Sellers,Elke Sommer,George Sanders,Comedy Crime Mystery,a shot in the dark,Peter Sellers Elke Sommer George Sanders Blake Edwards Comedy Crime Mystery
1300,Sergio Leone,Clint Eastwood,Lee Van Cleef,Gian Maria Volonté,Western,for a few dollars more,Clint Eastwood Lee Van Cleef Gian Maria Volonté Sergio Leone Western
1301,Terence Young,Sean Connery,Claudine Auger,Adolfo Celi,Adventure Action Thriller,thunderball,Sean Connery Claudine Auger Adolfo Celi Terence Young Adventure Action Thriller
1302,Robert Wise,Julie Andrews,Christopher Plummer,Eleanor Parker,Drama Family Music Romance,the sound of music,Julie Andrews Christopher Plummer Eleanor Parker Robert Wise Drama Family Music Romance
1303,David Lean,Omar Sharif,Julie Christie,Geraldine Chaplin,Drama Romance War,doctor zhivago,Omar Sharif Julie Christie Geraldine Chaplin David Lean Drama Romance War
1304,David Lean,Max von Sydow,Michael Anderson Jr.,Carroll Baker,Drama History,the greatest story ever told,Max von Sydow Michael Anderson Jr. Carroll Baker David Lean Drama History
1305,Leonid Gaidai,Aleksandr Demyanenko,Mikhail Pugovkin,Aleksei Smirnov,Comedy Romance Crime,operation y and other shurik's adventures,Aleksandr Demyanenko Mikhail Pugovkin Aleksei Smirnov Leonid Gaidai Comedy Romance Crime
1306,Henry Hathaway,John Wayne,Dean Martin,Martha Hyer,Western,the sons of katie elder,John Wayne Dean Martin Martha Hyer Henry Hathaway Western
1307,Jean-Luc Godard,Jean-Paul Belmondo,Anna Karina,Graziella Galvani,Drama Thriller,pierrot le fou,Jean-Paul Belmondo Anna Karina Graziella Galvani Jean-Luc Godard Drama Thriller
1308,Ishirō Honda,Nick Adams,Akira Takarada,Keiko Sawai,Action Adventure Science Fiction,invasion of astro-monster,Nick Adams Akira Takarada Keiko Sawai Ishirō Honda Action Adventure Science Fiction
1309,Bill Melendez,Peter Robbins,Christopher Shea,Tracy Stratford,Animation Family Comedy TV Movie,a charlie brown christmas,Peter Robbins Christopher Shea Tracy Stratford Bill Melendez Animation Family Comedy TV Movie
1310,André Hunebelle,Jean Marais,Louis de Funès,Mylène Demongeot,Comedy Crime Adventure Fantasy,fantomas unleashed,Jean Marais Louis de Funès Mylène Demongeot André Hunebelle Comedy Crime Adventure Fantasy
1311,Mark Robson,Frank Sinatra,Trevor Howard,Raffaella Carrà,War Action Drama History Thriller,von ryan's express,Frank Sinatra Trevor Howard Raffaella Carrà Mark Robson War Action Drama History Thriller
1312,Robert Aldrich,James Stewart,Richard Attenborough,Peter Finch,Adventure,the flight of the phoenix,James Stewart Richard Attenborough Peter Finch Robert Aldrich Adventure
1313,Gérard Oury,Bourvil,Louis de Funès,Venantino Venantini,Comedy Crime,the sucker,Bourvil Louis de Funès Venantino Venantini Gérard Oury Comedy Crime
1314,Elliot Silverstein,Jane Fonda,Lee Marvin,Michael Callan,Comedy Romance Western,cat ballou,Jane Fonda Lee Marvin Michael Callan Elliot Silverstein Comedy Romance Western
1315,Blake Edwards,Jack Lemmon,Tony Curtis,Natalie Wood,Comedy Romance Adventure Family,the great race,Jack Lemmon Tony Curtis Natalie Wood Blake Edwards Comedy Romance Adventure Family
1316,Ken Annakin,Henry Fonda,Robert Shaw,Robert Ryan,Drama History War,battle of the bulge,Henry Fonda Robert Shaw Robert Ryan Ken Annakin Drama History War
1317,Akira Kurosawa,Toshirō Mifune,Yûzô Kayama,Tsutomu Yamazaki,Drama,red beard,Toshirō Mifune Yûzô Kayama Tsutomu Yamazaki Akira Kurosawa Drama
1318,Roman Polanski,Catherine Deneuve,Ian Hendry,John Fraser,Drama Thriller Horror,repulsion,Catherine Deneuve Ian Hendry John Fraser Roman Polanski Drama Thriller Horror
1319,Freddie Francis,Peter Cushing,Christopher Lee,Roy Castle,Horror,dr. terror's house of horrors,Peter Cushing Christopher Lee Roy Castle Freddie Francis Horror
1320,Sergio Leone,Clint Eastwood,Eli Wallach,Lee Van Cleef,Western,"the good, the bad and the ugly",Clint Eastwood Eli Wallach Lee Van Cleef Sergio Leone Western
1321,John Huston,Michael Parks,Ulla Bergryd,Richard Harris,Drama Family,the bible: in the beginning...,Michael Parks Ulla Bergryd Richard Harris John Huston Drama Family
1322,Sergio Corbucci,Franco Nero,José Bódalo,Loredana Nusciak,Action Western,django,Franco Nero José Bódalo Loredana Nusciak Sergio Corbucci Action Western
1323,Leslie H. Martinson,Adam West,Burt Ward,Lee Meriwether,Action Comedy Crime,batman,Adam West Burt Ward Lee Meriwether Leslie H. Martinson Action Comedy Crime
1324,Gérard Oury,Bourvil,Louis de Funès,Terry-Thomas,Comedy War,don't look now... we're being shot at!,Bourvil Louis de Funès Terry-Thomas Gérard Oury Comedy War
1325,Richard Brooks,Burt Lancaster,Lee Marvin,Robert Ryan,Western Action Adventure,the professionals,Burt Lancaster Lee Marvin Robert Ryan Richard Brooks Western Action Adventure
1326,Chuck Jones,Boris Karloff,June Foray,Thurl Ravenscroft,Animation Family Comedy,how the grinch stole christmas!,Boris Karloff June Foray Thurl Ravenscroft Chuck Jones Animation Family Comedy
1327,Robert Wise,Steve McQueen,Richard Attenborough,Richard Crenna,Adventure War,the sand pebbles,Steve McQueen Richard Attenborough Richard Crenna Robert Wise Adventure War
1328,Howard Hawks,John Wayne,Robert Mitchum,James Caan,Western Adventure Action Romance,el dorado,John Wayne Robert Mitchum James Caan Howard Hawks Western Adventure Action Romance
1329,Jun Fukuda,Akira Takarada,Kumi Mizuno,Chōtarō Tōgin,Science Fiction Action Fantasy,"ebirah, horror of the deep",Akira Takarada Kumi Mizuno Chōtarō Tōgin Jun Fukuda Science Fiction Action Fantasy
1330,Ingmar Bergman,Bibi Andersson,Liv Ullmann,Margaretha Krook,Drama,persona,Bibi Andersson Liv Ullmann Margaretha Krook Ingmar Bergman Drama
1331,William Wyler,Audrey Hepburn,Peter O'Toole,Eli Wallach,Comedy Crime,how to steal a million,Audrey Hepburn Peter O'Toole Eli Wallach William Wyler Comedy Crime
1332,Burt Kennedy,Yul Brynner,Robert Fuller,Julián Mateos,Western Action,return of the seven,Yul Brynner Robert Fuller Julián Mateos Burt Kennedy Western Action
1333,Fred Zinnemann,Paul Scofield,Wendy Hiller,Leo McKern,Drama History,a man for all seasons,Paul Scofield Wendy Hiller Leo McKern Fred Zinnemann Drama History
1334,Mike Nichols,Elizabeth Taylor,Richard Burton,George Segal,Drama,who's afraid of virginia woolf?,Elizabeth Taylor Richard Burton George Segal Mike Nichols Drama
1335,René Clément,Jean-Paul Belmondo,Charles Boyer,Leslie Caron,War Drama History,is paris burning?,Jean-Paul Belmondo Charles Boyer Leslie Caron René Clément War Drama History
1336,Andrei Tarkovsky,Anatoliy Solonitsyn,Ivan Lapikov,Nikolay Grinko,Drama History,andrei rublev,Anatoliy Solonitsyn Ivan Lapikov Nikolay Grinko Andrei Tarkovsky Drama History
1337,François Truffaut,Julie Christie,Oskar Werner,Cyril Cusack,Drama Science Fiction,fahrenheit 451,Julie Christie Oskar Werner Cyril Cusack François Truffaut Drama Science Fiction
1338,Don Chaffey,Raquel Welch,John Richardson,Percy Herbert,Adventure Fantasy,one million years b.c.,Raquel Welch John Richardson Percy Herbert Don Chaffey Adventure Fantasy
1339,Michelangelo Antonioni,David Hemmings,Vanessa Redgrave,Sarah Miles,Drama Mystery Thriller,blow-up,David Hemmings Vanessa Redgrave Sarah Miles Michelangelo Antonioni Drama Mystery Thriller
1340,Wolfgang Reitherman,Bruce Reitherman,Phil Harris,Sebastian Cabot,Family Animation Adventure,the jungle book,Bruce Reitherman Phil Harris Sebastian Cabot Wolfgang Reitherman Family Animation Adventure
1341,Robert Aldrich,Lee Marvin,Ernest Borgnine,Charles Bronson,Action Adventure War,the dirty dozen,Lee Marvin Ernest Borgnine Charles Bronson Robert Aldrich Action Adventure War
1342,Lewis Gilbert,Sean Connery,Akiko Wakabayashi,Mie Hama,Action Thriller Adventure,you only live twice,Sean Connery Akiko Wakabayashi Mie Hama Lewis Gilbert Action Thriller Adventure
1343,Stuart Rosenberg,Paul Newman,George Kennedy,Luke Askew,Crime Drama,cool hand luke,Paul Newman George Kennedy Luke Askew Stuart Rosenberg Crime Drama
1344,Arthur Penn,Warren Beatty,Faye Dunaway,Michael J. Pollard,Crime Drama,bonnie and clyde,Warren Beatty Faye Dunaway Michael J. Pollard Arthur Penn Crime Drama
1345,Jean-Pierre Melville,Alain Delon,François Périer,Nathalie Delon,Crime Thriller,le samouraï,Alain Delon François Périer Nathalie Delon Jean-Pierre Melville Crime Thriller
1346,Mike Nichols,Anne Bancroft,Dustin Hoffman,Katharine Ross,Comedy Drama Romance,the graduate,Anne Bancroft Dustin Hoffman Katharine Ross Mike Nichols Comedy Drama Romance
1347,John Huston,David Niven,Peter Sellers,Ursula Andress,Adventure Action Comedy,casino royale,David Niven Peter Sellers Ursula Andress John Huston Adventure Action Comedy
1348,Norman Jewison,Sidney Poitier,Rod Steiger,Warren Oates,Crime Drama Mystery Thriller,in the heat of the night,Sidney Poitier Rod Steiger Warren Oates Norman Jewison Crime Drama Mystery Thriller
1349,Luis Buñuel,Catherine Deneuve,Jean Sorel,Michel Piccoli,Drama Romance,belle de jour,Catherine Deneuve Jean Sorel Michel Piccoli Luis Buñuel Drama Romance
1350,André Hunebelle,Jean Marais,Louis de Funès,Mylène Demongeot,Comedy Crime Adventure Fantasy,fantomas vs. scotland yard,Jean Marais Louis de Funès Mylène Demongeot André Hunebelle Comedy Crime Adventure Fantasy
1351,Jacques Tati,Jacques Tati,Barbara Dennek,Rita Maiden,Comedy,playtime,Jacques Tati Barbara Dennek Rita Maiden Jacques Tati Comedy
1352,Stanley Kramer,Katharine Houghton,Sidney Poitier,Katharine Hepburn,Drama Comedy,guess who's coming to dinner,Katharine Houghton Sidney Poitier Katharine Hepburn Stanley Kramer Drama Comedy
1353,Martin Ritt,Paul Newman,Fredric March,Richard Boone,Western,hombre,Paul Newman Fredric March Richard Boone Martin Ritt Western
1354,Roman Polanski,Jack MacGowran,Roman Polanski,Alfie Bass,Comedy Horror,the fearless vampire killers,Jack MacGowran Roman Polanski Alfie Bass Roman Polanski Comedy Horror
1355,Richard Fleischer,Rex Harrison,Samantha Eggar,Anthony Newley,Comedy Family Fantasy,doctor dolittle,Rex Harrison Samantha Eggar Anthony Newley Richard Fleischer Comedy Family Fantasy
1356,Franco Zeffirelli,Elizabeth Taylor,Richard Burton,Natasha Pyne,Comedy Romance,the taming of the shrew,Elizabeth Taylor Richard Burton Natasha Pyne Franco Zeffirelli Comedy Romance
1357,Jacques Demy,Catherine Deneuve,Françoise Dorléac,Jacques Perrin,Romance Comedy Drama,the young girls of rochefort,Catherine Deneuve Françoise Dorléac Jacques Perrin Jacques Demy Romance Comedy Drama
1358,Ray Goossens,Roger Carel,Jacques Morel,Jacques Jouanneau,Family Animation Adventure Comedy,asterix the gaul,Roger Carel Jacques Morel Jacques Jouanneau Ray Goossens Family Animation Adventure Comedy
1359,Terence Young,Audrey Hepburn,Alan Arkin,Richard Crenna,Crime Thriller Horror,wait until dark,Audrey Hepburn Alan Arkin Richard Crenna Terence Young Crime Thriller Horror
1360,Stanley Kubrick,Keir Dullea,Gary Lockwood,William Sylvester,Science Fiction Mystery Adventure,2001: a space odyssey,Keir Dullea Gary Lockwood William Sylvester Stanley Kubrick Science Fiction Mystery Adventure
1361,Franklin J. Schaffner,Charlton Heston,Roddy McDowall,Kim Hunter,Science Fiction Adventure Drama Action,planet of the apes,Charlton Heston Roddy McDowall Kim Hunter Franklin J. Schaffner Science Fiction Adventure Drama Action
1362,Richard Fleischer,Tony Curtis,Henry Fonda,George Kennedy,Crime Drama Mystery Thriller Horror,the boston strangler,Tony Curtis Henry Fonda George Kennedy Richard Fleischer Crime Drama Mystery Thriller Horror
1363,Sergio Leone,Claudia Cardinale,Henry Fonda,Jason Robards,Drama Western,once upon a time in the west,Claudia Cardinale Henry Fonda Jason Robards Sergio Leone Drama Western
1364,George A. Romero,Duane Jones,Judith O'Dea,Karl Hardman,Horror Thriller,night of the living dead,Duane Jones Judith O'Dea Karl Hardman George A. Romero Horror Thriller
1365,Franco Zeffirelli,Leonard Whiting,Olivia Hussey,John McEnery,Drama Romance,romeo and juliet,Leonard Whiting Olivia Hussey John McEnery Franco Zeffirelli Drama Romance
1366,Roger Vadim,Jane Fonda,John Phillip Law,Anita Pallenberg,Science Fiction Adventure,barbarella,Jane Fonda John Phillip Law Anita Pallenberg Roger Vadim Science Fiction Adventure
1367,Brian G. Hutton,Richard Burton,Clint Eastwood,Mary Ure,Action Adventure War,where eagles dare,Richard Burton Clint Eastwood Mary Ure Brian G. Hutton Action Adventure War
1368,Roman Polanski,Mia Farrow,John Cassavetes,Ruth Gordon,Drama Horror Thriller,rosemary's baby,Mia Farrow John Cassavetes Ruth Gordon Roman Polanski Drama Horror Thriller
1369,Ted Post,Clint Eastwood,Inger Stevens,Ed Begley,Western,hang 'em high,Clint Eastwood Inger Stevens Ed Begley Ted Post Western
1370,Erwin C. Dietrich,Kai Fischer,Heidrun Hankammer,Tamara Baroni,Comedy,guess who's coming for breakfast,Kai Fischer Heidrun Hankammer Tamara Baroni Erwin C. Dietrich Comedy
1371,Peter Yates,Steve McQueen,Robert Vaughn,Jacqueline Bisset,Action Crime Drama Thriller,bullitt,Steve McQueen Robert Vaughn Jacqueline Bisset Peter Yates Action Crime Drama Thriller
1372,Carol Reed,Ron Moody,Shani Wallis,Oliver Reed,Drama Family Music,oliver!,Ron Moody Shani Wallis Oliver Reed Carol Reed Drama Family Music
1373,Ken Hughes,Dick Van Dyke,Sally Ann Howes,Lionel Jeffries,Family Music Adventure Fantasy Comedy,chitty chitty bang bang,Dick Van Dyke Sally Ann Howes Lionel Jeffries Ken Hughes Family Music Adventure Fantasy Comedy
1374,Norman Jewison,Steve McQueen,Faye Dunaway,Paul Burke,Crime Drama Romance Thriller,the thomas crown affair,Steve McQueen Faye Dunaway Paul Burke Norman Jewison Crime Drama Romance Thriller
1375,John Sturges,Rock Hudson,Ernest Borgnine,Patrick McGoohan,Adventure Thriller,ice station zebra,Rock Hudson Ernest Borgnine Patrick McGoohan John Sturges Adventure Thriller
1376,Giuseppe Colizzi,Eli Wallach,Terence Hill,Bud Spencer,Western Action Comedy,ace high,Eli Wallach Terence Hill Bud Spencer Giuseppe Colizzi Western Action Comedy
1377,Anthony Harvey,Peter O'Toole,Katharine Hepburn,Anthony Hopkins,Drama History,the lion in winter,Peter O'Toole Katharine Hepburn Anthony Hopkins Anthony Harvey Drama History
1378,Melville Shavelson,Lucille Ball,Henry Fonda,Van Johnson,Comedy Family,"yours, mine and ours",Lucille Ball Henry Fonda Van Johnson Melville Shavelson Comedy Family
1379,Robert Stevenson,Dean Jones,Michele Lee,Buddy Hackett,Comedy Family Fantasy,the love bug,Dean Jones Michele Lee Buddy Hackett Robert Stevenson Comedy Family Fantasy
1380,Tinto Brass,Anita Sanders,Terry Carter,Nino Segurini,Drama Comedy,attraction,Anita Sanders Terry Carter Nino Segurini Tinto Brass Drama Comedy
1381,Peter Collinson,Michael Caine,Noël Coward,Benny Hill,Action Crime Comedy Thriller,the italian job,Michael Caine Noël Coward Benny Hill Peter Collinson Action Crime Comedy Thriller
1382,Peter R. Hunt,George Lazenby,Diana Rigg,Telly Savalas,Adventure Action Thriller,on her majesty's secret service,George Lazenby Diana Rigg Telly Savalas Peter R. Hunt Adventure Action Thriller
1383,George Roy Hill,Paul Newman,Robert Redford,Katharine Ross,Western Drama Crime,butch cassidy and the sundance kid,Paul Newman Robert Redford Katharine Ross George Roy Hill Western Drama Crime
1384,Sam Peckinpah,William Holden,Ernest Borgnine,Robert Ryan,Adventure Western,the wild bunch,William Holden Ernest Borgnine Robert Ryan Sam Peckinpah Adventure Western
1385,Dennis Hopper,Peter Fonda,Dennis Hopper,Jack Nicholson,Adventure Drama,easy rider,Peter Fonda Dennis Hopper Jack Nicholson Dennis Hopper Adventure Drama
1386,J. Lee Thompson,Gregory Peck,Omar Sharif,Camilla Sparv,Adventure Action Western,mackenna's gold,Gregory Peck Omar Sharif Camilla Sparv J. Lee Thompson Adventure Action Western
1387,Henry Hathaway,John Wayne,Glen Campbell,Kim Darby,Western,true grit,John Wayne Glen Campbell Kim Darby Henry Hathaway Western
1388,Ishirō Honda,Tomonori Yazaki,Hideyo Amamoto,Sachio Sakai,Fantasy Science Fiction Family,all monsters attack,Tomonori Yazaki Hideyo Amamoto Sachio Sakai Ishirō Honda Fantasy Science Fiction Family
1389,Jacques Deray,Romy Schneider,Alain Delon,Maurice Ronet,Crime Drama,the swimming pool,Romy Schneider Alain Delon Maurice Ronet Jacques Deray Crime Drama
1390,John Schlesinger,Jon Voight,Dustin Hoffman,Sylvia Miles,Drama,midnight cowboy,Jon Voight Dustin Hoffman Sylvia Miles John Schlesinger Drama
1391,Andrew V. McLaglen,John Wayne,Rock Hudson,Antonio Aguilar,Western,the undefeated,John Wayne Rock Hudson Antonio Aguilar Andrew V. McLaglen Western
1392,Henri Verneuil,Jean Gabin,Alain Delon,Lino Ventura,Crime,the sicilian clan,Jean Gabin Alain Delon Lino Ventura Henri Verneuil Crime
1393,Gene Kelly,Barbra Streisand,Walter Matthau,Michael Crawford,Comedy Romance Music,"hello, dolly!",Barbra Streisand Walter Matthau Michael Crawford Gene Kelly Comedy Romance Music
1394,Jean-Pierre Melville,Lino Ventura,Paul Meurisse,Jean-Pierre Cassel,War Drama Thriller,army of shadows,Lino Ventura Paul Meurisse Jean-Pierre Cassel Jean-Pierre Melville War Drama Thriller
1395,John Guillermin,George Segal,Robert Vaughn,Ben Gazzara,History War Action,the bridge at remagen,George Segal Robert Vaughn Ben Gazzara John Guillermin History War Action
1396,Federico Fellini,Martin Potter,Hiram Keller,Max Born,Drama Fantasy,fellini satyricon,Martin Potter Hiram Keller Max Born Federico Fellini Drama Fantasy
1397,Joshua Logan,Lee Marvin,Clint Eastwood,Jean Seberg,Drama Action Comedy Western Music,paint your wagon,Lee Marvin Clint Eastwood Jean Seberg Joshua Logan Drama Action Comedy Western Music
1398,Burt Kennedy,James Garner,Joan Hackett,Walter Brennan,Comedy Western,support your local sheriff!,James Garner Joan Hackett Walter Brennan Burt Kennedy Comedy Western
1399,Édouard Molinaro,Louis de Funès,Claude Gensac,Bernard Alane,Comedy Science Fiction,hibernatus,Louis de Funès Claude Gensac Bernard Alane Édouard Molinaro Comedy Science Fiction
1400,Wolfgang Reitherman,Phil Harris,Eva Gabor,Roddy Maude-Roxby,Animation Comedy Family Adventure,the aristocats,Phil Harris Eva Gabor Roddy Maude-Roxby Wolfgang Reitherman Animation Comedy Family Adventure
1401,Morton M. Lewis,Sylvester Stallone,Henrietta Holm,Nicholas Warren,Comedy Drama,the party at kitty and stud's,Sylvester Stallone Henrietta Holm Nicholas Warren Morton M. Lewis Comedy Drama
1402,Ted Post,James Franciscus,Kim Hunter,Maurice Evans,Adventure Science Fiction Mystery,beneath the planet of the apes,James Franciscus Kim Hunter Maurice Evans Ted Post Adventure Science Fiction Mystery
1403,Enzo Barboni,Terence Hill,Bud Spencer,Steffen Zacharias,Action Comedy Western,they call me trinity,Terence Hill Bud Spencer Steffen Zacharias Enzo Barboni Action Comedy Western
1404,Don Siegel,Shirley MacLaine,Clint Eastwood,Manolo Fábregas,Adventure War Western,two mules for sister sara,Shirley MacLaine Clint Eastwood Manolo Fábregas Don Siegel Adventure War Western
1405,Brian G. Hutton,Clint Eastwood,Telly Savalas,Don Rickles,Adventure Comedy War,kelly's heroes,Clint Eastwood Telly Savalas Don Rickles Brian G. Hutton Adventure Comedy War
1406,Franklin J. Schaffner,George C. Scott,Stephen Young,Frank Latimore,War Drama History,patton,George C. Scott Stephen Young Frank Latimore Franklin J. Schaffner War Drama History
1407,Jerzy Skolimowski,Jane Asher,John Moulder-Brown,Karl Michael Vogler,Drama,deep end,Jane Asher John Moulder-Brown Karl Michael Vogler Jerzy Skolimowski Drama
1408,Arthur Hiller,Ali MacGraw,Ryan O'Neal,John Marley,Romance Drama,love story,Ali MacGraw Ryan O'Neal John Marley Arthur Hiller Romance Drama
1409,Howard Hawks,John Wayne,Jorge Rivero,Jennifer O'Neill,Western,rio lobo,John Wayne Jorge Rivero Jennifer O'Neill Howard Hawks Western
